Date of Download: 2023-08-16_14:22:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Search Parameters: Data Level:all  Trait List:  Trial List:10535,8702,9128,9225,7676,7671,9372,9353,9832,11615,11236  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Cassava anthracnose disease severity|month 5|COMP:0000273,Cassava anthracnose disease severity|month 7|COMP:0000274,Cassava bacterial blight severity|month 5|COMP:0000271,Cassava bacterial blight severity|month 7|COMP:0000272,Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224,Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225,Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051,beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053,branching level counting|CO_334:0000079,cassava anthractnose disease severity in 3-month|CO_334:0000218,cassava bacterial blight severity 3-month evaluation|CO_334:0000175,dry matter content by specific gravity method|CO_334:0000160,dry matter content by table-top NIRS in percentage|CO_334:0002057,first apical branch height measurement in cm|CO_334:0000106,fresh root yield|CO_334:0000013,fresh storage root weight per plot|CO_334:0000012,initial plant vigor assessment 1-5|CO_334:0000220,lodged plants estimation 1-3|CO_334:0000301,lodged plants estimation 1-3|month 6|COMP:0000208,marketable root number counting|CO_334:0000169,marketable root weight measurement in kg|CO_334:0000131,number of planted stakes per plant counting|CO_334:0000300,number of planted stakes per plot counting|CO_334:0000159,plant architecture visual rating 1-5|CO_334:0000099,plant height measurement in cm|CO_334:0000018,plant height with leaf in cm|CO_334:0000123,plant stands harvested counting|CO_334:0000010,root color visual rating 1-3|CO_334:0000221,root constriction visual rating 1-3|CO_334:0000109,root evaluation scaled 1-5|CO_334:0000228,root length evaluation scaled 1-3|CO_334:0000226,root number per plot counting|CO_334:0000011,root weight in air|CO_334:0000157,root weight in water|CO_334:0000158,rotted storage root counting|CO_334:0000084,sprout count discrete counting|CO_334:0000138,storage root neck length visual rating 1-3|CO_334:0000223,storage root shape visual rating 1-6|CO_334:0000020,thrips severity : visual 1-5|CO_334:0002084,total carotenoid by chart 1-8|CO_334:0000161,notes
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",2169454,GM9122-1,,plot,4769168,202051DMPRC_pivi_rep2_GM9122-1_16,2,2,16,2,3,test,,,,,,,,,,2,,,34.89543828,,120,12.08333333,8.7,4,1,1,25,5.5,6,25,3,240,35,9,2,1,3,3,40,5000,528,0,24,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",2169457,GM9124-13,,plot,4769128,202051DMPRC_pivi_rep2_GM9124-13_28,2,2,28,1,4,test,,,,,,,,,,3,,,36.83673587,,120,12.77777778,9.2,3,1,1,28,8.8,8,25,3,200,35,9,3,1,1,3,34,4900,565,0,17,1,3,3,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",180741,SM2828-28,,plot,4769163,202051DMPRC_pivi_rep2_SM2828-28_27,2,2,27,2,4,test,,,,,,,,,,3,,,37.30176791,,85,16.94444444,12.2,4,1,1,41,9.5,6,25,3,170,25,9,3,1,1,3,63,5000,588,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",310416,SM3559-11,,plot,4769148,202051DMPRC_pivi_rep2_SM3559-11_17,2,2,17,3,3,test,,,,,,,,,,4,,,36.4387218,,130,16.66666667,12,4,1,1,26,8.6,6,25,3,190,10,9,1,2,1,3,64,4200,476,0,24,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",316488,SM3640-20,,plot,4769149,202051DMPRC_pivi_rep2_SM3640-20_24,2,2,24,5,4,test,,,,,,,,,,3,,,36.54201389,,150,11.38888889,8.2,4,1,1,25,5.2,8,25,3,210,15,9,3,1,3,2,61,4550,518,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",316524,SM3641-2,,plot,4769151,202051DMPRC_pivi_rep2_SM3641-2_15,2,2,15,1,3,test,,,,,,,,,,2,,,35.07973961,,110,13.88888889,10,3,1,1,27,7.5,8,25,3,185,30,9,3,2,2,2,72,4900,522,0,24,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",236646,SMB2446-2,"Caiseli,Caiselli,CAISELLI",plot,4769130,202051DMPRC_pivi_rep2_SMB2446-2_25,2,2,25,4,4,check,,,,,,,,,,0,,,35.23271693,,230,11.80555556,8.5,3,1,1,25,6.7,8,25,1,230,40,9,3,1,2,3,50,4725,507,1,25,1,3,1,2," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",147207,TAI8,Tai8,plot,4769145,202051DMPRC_pivi_rep2_TAI8_23,2,2,23,6,4,check,,,,,,,,,,3,,,27.11972077,,110,13.61111111,9.8,4,1,1,31,7.1,8,25,3,175,15,9,1,2,1,3,55,4900,316,1,22,1,2,1,3," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",2175623,BELLOTI,Bellotti,plot,4769154,202051DMPRC_pivi_rep3_BELLOTI_41,3,3,41,2,6,check,,,,,,,,,,2,,,37.58471681,,90,20.55555556,14.8,4,1,1,39,12.3,8,25,1,230,50,9,3,1,1,3,56,4950,589,0,22,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",139257,CG1141-1,,plot,4769147,202051DMPRC_pivi_rep3_CG1141-1_33,3,3,33,5,5,check,,,,,,,,,,1,,,36.15364159,,170,16.94444444,12.2,3,1,1,39,9.9,8,25,1,190,45,9,3,1,1,2,55,4700,526,0,24,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",139268,CM4919-1,,plot,4769134,202051DMPRC_pivi_rep3_CM4919-1_36,3,3,36,7,6,check,,,,,,,,,,1,,,30.54899329,,150,15.41666667,11.1,3,1,1,34,8,6,25,2,170,35,9,3,1,2,2,62,4875,405,0,24,1,3,1,5," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",2169370,GM8867-27,,plot,4769136,202051DMPRC_pivi_rep3_GM8867-27_35,3,3,35,7,5,test,,,,,,,,,,3,,,36.88262167,,90,14.58333333,10.5,4,1,1,27,7.3,6,25,3,185,15,9,1,1,2,3,50,4925,569,0,24,1,3,1,2," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",2169375,GM8868-59,,plot,4769158,202051DMPRC_pivi_rep3_GM8868-59_42,3,3,42,1,6,test,,,,,,,,,,1,,,34.19409091,,190,14.02777778,10.1,4,1,1,30,7.4,6,25,2,220,35,9,1,1,2,3,50,4900,500,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",2169442,GM9109-5,,plot,4769133,202051DMPRC_pivi_rep3_GM9109-5_29,3,3,29,1,5,test,,,,,,,,,,2,,,37.87269213,,140,14.44444444,10.4,3,1,1,25,5.8,6,25,3,180,35,9,3,1,3,3,50,5000,602,0,24,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",2169454,GM9122-1,,plot,4769150,202051DMPRC_pivi_rep3_GM9122-1_31,3,3,31,3,5,test,,,,,,,,,,1,,,34.63386203,,180,15,10.8,4,1,1,27,7,8,25,3,200,20,9,3,1,3,3,53,3625,378,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",2169457,GM9124-13,,plot,4769164,202051DMPRC_pivi_rep3_GM9124-13_38,3,3,38,5,6,test,,,,,,,,,,1,,,36.51195295,,155,8.472222222,6.1,3,1,1,25,5.2,6,25,2,180,40,9,3,1,2,2,35,4125,469,2,19,1,2,3,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",180741,SM2828-28,,plot,4769152,202051DMPRC_pivi_rep3_SM2828-28_37,3,3,37,6,6,test,,,,,,,,,,1,,,38.15951947,,185,16.38888889,11.8,3,1,1,38,8.5,8,25,2,195,50,9,3,1,1,3,69,5000,609,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",310416,SM3559-11,,plot,4769162,202051DMPRC_pivi_rep3_SM3559-11_40,3,3,40,3,6,test,,,,,,,,,,2,,,36.22779048,,155,15.27777778,11,4,1,1,31,8.5,6,25,3,185,35,9,1,1,1,3,59,4925,553,0,24,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",316488,SM3640-20,,plot,4769157,202051DMPRC_pivi_rep3_SM3640-20_32,3,3,32,4,5,test,,,,,,,,,,4,,,36.89191859,,145,13.75,9.9,4,1,1,28,6.9,8,25,3,220,10,9,3,1,2,2,56,4750,549,0,24,2,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",316524,SM3641-2,,plot,4769140,202051DMPRC_pivi_rep3_SM3641-2_39,3,3,39,4,6,test,,,,,,,,,,1,,,35.77022472,,200,16.66666667,12,4,1,1,31,8.6,8,25,2,215,40,9,3,1,1,3,62,4900,539,0,21,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",236646,SMB2446-2,"Caiseli,Caiselli,CAISELLI",plot,4769137,202051DMPRC_pivi_rep3_SMB2446-2_30,3,3,30,2,5,check,,,,,,,,,,0,,,35.28781552,,220,12.77777778,9.2,3,1,1,30,7.2,8,25,1,220,40,9,3,1,2,3,45,4750,511,1,25,1,3,1,2," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10535,202051DMPRC_pivi,202051DMPRC_pivi,RCBD,5,4,,no,no,2020-September-02,2021-July-21,120,"Pivijay. Magdalena, Colombia",147207,TAI8,Tai8,plot,4769135,202051DMPRC_pivi_rep3_TAI8_34,3,3,34,6,5,check,,,,,,,,,,4,,,26.50731991,,100,19.30555556,13.9,3,1,1,45,11,8,25,2,180,10,9,1,2,1,3,75,4125,252,1,24,1,2,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",139268,CM4919-1,,plot,6157140,2022105DVPRC_cere_rep1_CM4919-1_1,1,1,1,1,1,check,,,,,,2.6,5.9,3.9,1.9,0,,,37.68814286,38,140,20.03968254,15.15,,1,,14,9.5,10,25,1,140,90,9,3,1,2,2,20,3975,475,3,25,1,2,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",140368,SM1127-8,,plot,6157101,2022105DVPRC_cere_rep1_SM1127-8_2,1,1,2,1,2,check,,,,,,,,0.7,0.5,0,,,36.12056009,36.9,150,13.82275132,10.45,,1,,12,6.15,10,25,1,150,100,7,2,1,3,2,20,4000,447,0,20,2,2,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",139299,COL2215,,plot,6157098,2022105DVPRC_cere_rep1_COL2215_3,1,1,3,2,2,check,,,,,,4.3,11,1.7,1.3,2,,,37.46075269,41.9,80,20.5026455,15.5,,1,,15,9.45,8,25,2,240,80,8,3,1,2,3,23,4325,512,0,23,2,3,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",2169440,GM9108-5,,plot,6157141,2022105DVPRC_cere_rep1_GM9108-5_4,1,1,4,2,1,test,,,,,,3.7,6.1,1.8,1.5,0,,,39.37680776,41.5,230,12.6984127,9.6,,1,,13,7.15,8,25,2,230,80,5,3,1,2,2,16,3900,498,0,24,1,3,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",230102,CM9912-167,,plot,6157126,2022105DVPRC_cere_rep1_CM9912-167_5,1,1,5,3,1,test,,,,,,7,17.7,2.3,1.2,0,,,33.94682265,35.8,280,9.854497354,7.45,,1,,9,4.8,10,25,3,280,100,9,1,2,3,2,16,3850,388,0,25,1,3,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",139257,CG1141-1,,plot,6157144,2022105DVPRC_cere_rep1_CG1141-1_6,1,1,6,3,2,check,,,,,,,,1.4,0.7,0,,,37.2190779,38.6,220,20.17195767,15.25,,1,,21,10.4,10,25,1,220,90,9,3,1,1,2,27,4275,501,1,25,1,3,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",154913,SM2775-4,,plot,6157094,2022105DVPRC_cere_rep1_SM2775-4_7,1,1,7,4,2,check,,,,,,,,1.6,1.3,2,,,35.04664293,39.2,30,12.03703704,9.1,,1,,7,4,12,25,1,260,100,9,3,1,2,3,27,3300,351,0,25,1,3,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",152748,CM9456-12,,plot,6157108,2022105DVPRC_cere_rep1_CM9456-12_8,1,1,8,4,1,test,,,,,,,,0.9,1.1,0,,,34.19409091,38.9,230,12.83068783,9.7,,1,,9,4.45,8,25,2,230,60,9,3,1,3,2,28,3675,375,0,24,1,2,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",180741,SM2828-28,,plot,6157146,2022105DVPRC_cere_rep1_SM2828-28_9,1,1,9,5,1,test,,,,,,,,1.3,1.3,0,,,27.7927164,37.2,230,8.597883598,6.5,,1,,5,2.45,10,25,2,230,115,9,3,2,3,2,24,4575,312,1,25,1,3,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",298109,SM3386-49,,plot,6157136,2022105DVPRC_cere_rep1_SM3386-49_10,1,1,10,5,2,test,,,,,,,,1,0.6,1,,,34.61232558,39.7,200,11.9047619,9,,1,,6,3.7,8,25,3,230,90,8,2,2,3,2,21,3600,375,0,24,1,3,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",310416,SM3559-11,,plot,6157143,2022105DVPRC_cere_rep1_SM3559-11_11,1,1,11,6,2,test,,,,,,4.1,7.2,0.7,0.5,0,,,37.64505272,39.8,240,16.7989418,12.7,,1,,13,7.45,10,25,1,240,90,9,1,2,2,2,33,4200,501,0,25,1,3,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",140637,SM1759-29,,plot,6157127,2022105DVPRC_cere_rep1_SM1759-29_12,1,1,12,6,1,test,,,,,,4.3,7.7,1.6,1.4,0,,,35.56553957,37.8,220,8.597883598,6.5,,1,,6,3.25,8,25,3,220,80,6,3,1,3,2,16,3900,425,0,23,1,3,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",147207,TAI8,Tai8,plot,6157134,2022105DVPRC_cere_rep1_TAI8_13,1,1,13,7,1,check,,,,,,4.5,10.2,3.3,1.9,2,,,35.71565185,38.3,170,20.17195767,15.25,,1,,18,9.5,10,25,1,255,80,9,1,1,2,2,23,4575,502,2,25,2,2,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",310088,SM3553-27,,plot,6157117,2022105DVPRC_cere_rep1_SM3553-27_14,1,1,14,7,2,test,,,,,,1.6,5.3,2,1.7,0,,,38.233867,38.5,240,17.06349206,12.9,,2,,11,7.75,8,25,3,240,80,8,3,1,2,2,20,4625,565,0,22,1,3,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",236646,SMB2446-2,"Caiseli,Caiselli,CAISELLI",plot,6157137,2022105DVPRC_cere_rep1_SMB2446-2_15,1,1,15,8,2,check,,,,,,4.4,10,1.7,1.1,0,,,36.40165711,38.4,215,16.53439153,12.5,,1,,10,4.7,10,25,2,215,110,9,3,2,3,2,31,4525,512,1,25,1,2,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",2169394,GM8870-84,,plot,6157120,2022105DVPRC_cere_rep1_GM8870-84_16,1,1,16,8,1,test,,,,,,4.5,12.3,1.6,0.6,0,,,30.8771167,36.4,260,10.84656085,8.2,,2,,6,4.4,10,25,2,260,130,5,1,2,2,2,18,4775,405,1,25,1,3,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",2169370,GM8867-27,,plot,6157122,2022105DVPRC_cere_rep1_GM8867-27_17,1,1,17,9,1,test,,,,,,5.8,16.4,4,2.4,0,,,37.3856338,43.7,240,10.18518519,7.7,,1,,7,4.35,10,25,2,240,100,8,1,1,2,3,20,4025,475,10,24,2,3,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",2169385,GM8870-29,,plot,6157132,2022105DVPRC_cere_rep1_GM8870-29_18,1,1,18,9,2,test,,,,,,3.1,6.2,0.5,0.4,0,,,35.19639332,38.4,220,32.8042328,24.8,,1,,25,17.1,10,25,2,220,90,9,3,2,1,2,33,4425,474,0,25,1,3,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",2169394,GM8870-84,,plot,6157124,2022105DVPRC_cere_rep1_GM8870-84_19,2,2,19,1,3,test,,,,,,5.7,12.8,2.2,1.1,0,,,35.24126582,36.5,240,17.52645503,13.25,,2,,15,9.15,8,25,2,240,120,7,1,1,2,2,20,4425,475,2,24,1,3,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",180741,SM2828-28,,plot,6157103,2022105DVPRC_cere_rep1_SM2828-28_20,2,2,20,1,4,test,,,,,,,,1.8,1.2,0,,,34.48095371,40.4,225,15.74074074,11.9,,1,,9,4.6,10,25,1,225,90,9,3,1,2,3,39,4000,414,0,23,1,3,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",230102,CM9912-167,,plot,6157099,2022105DVPRC_cere_rep1_CM9912-167_21,2,2,21,2,4,test,,,,,,7.3,16.3,2.2,0.9,0,,,34.02735099,39.3,220,16.2037037,12.25,,2,,13,6.75,10,25,2,220,110,9,1,1,2,2,22,4200,425,1,25,1,3,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",140637,SM1759-29,,plot,6157110,2022105DVPRC_cere_rep1_SM1759-29_22,2,2,22,2,3,test,,,,,,,,1.7,1.3,0,,,38.00184143,40.6,240,15.80687831,11.95,,1,,10,6.6,8,25,2,240,95,9,3,1,3,2,27,4850,587,4,22,1,3,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",140368,SM1127-8,,plot,6157102,2022105DVPRC_cere_rep1_SM1127-8_23,2,2,23,3,3,check,,,,,,6.4,15.6,1.2,0.9,0,,,37.50453822,38.4,260,11.17724868,8.45,,1,,11,4.8,8,25,2,260,110,8,2,1,3,2,23,4275,507,0,19,1,2,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11236,2022105DVPRC_cere,2022105DVPRC_cere,RCBD,6,3.5,,no,no,2022-September-29,2023-July-26,64,"Cerete. Cordoba, Colombia",310416,SM3559-11,,plot,6157119,2022105DVPRC_cere_rep1_SM3559-11_24,2,2,24,3,4,test,,,,,,4,7.3,0.7,0.2,0,,,38.45487869,40.4,225,19.37830688,14.65,,1,,13,7.05,10,25,1,225,70,9,1,1,2,2,32,4325,533,0,25,2,3,,," (Operator: lizbethpino, Time: )"
